TE_LABEL,WAFER_ID,TYPE,X_UM,Y_UM,COD_ROLL_EVAL,POT_FAILMODE,MAX_PD,MEAN_PD,MIN_DELTA,CURRENT_AT_ROLLOVER,CURRENT_AT_SPD,DV_DI_AT_COD
100C05,QCHWK,SILC,-45173,-33599,ROLLOVER,ROLLOVER,48.916077,29.022104208000002,26.425266208,215.0,,
100D05,QCHWK,SILC,-45943,-33599,ROLLOVER,ROLLOVER,48.617137,28.772985172000002,27.330845172,216.0,,
100E05,QCHWK,SILC,-46713,-33599,ROLLOVER,ROLLOVER,48.513657,28.682731500000003,27.041845500000004,215.0,,
100H6V,QCHWK,BL LASER,-49279,-21416,ROLLOVER,ROLLOVER,47.695678,26.7999271,24.331207100000004,207.0,,
100H6W,QCHWK,BL LASER,-49023,-21449,ROLLOVER,ROLLOVER,47.496932,26.979560644,24.320306644,208.0,,
100H6X,QCHWK,BL LASER,-48766,-21482,ROLLOVER,ROLLOVER,47.515,26.74548714,23.28467914,208.0,,
100I6V,QCHWK,BL LASER,-50049,-21416,ROLLOVER,ROLLOVER,47.357317,27.04350212,23.86356712,208.0,,
100I6W,QCHWK,BL LASER,-49793,-21449,ROLLOVER,ROLLOVER,47.454226,27.025518592,24.755543592000002,207.0,,
100I6X,QCHWK,BL LASER,-49536,-21482,ROLLOVER,ROLLOVER,47.275191,26.883426712000002,24.468909712000006,208.0,,
100J05,QCHWK,SILC,-50563,-33599,ROLLOVER,ROLLOVER,48.250853,28.800310312,26.582896312,213.0,,
100J6V,QCHWK,BL LASER,-50819,-21416,ROLLOVER,ROLLOVER,47.431231,27.0405707,24.9397767,208.0,,
100J6W,QCHWK,BL LASER,-50563,-21449,ROLLOVER,ROLLOVER,47.37867,27.117250536,24.426788536,207.0,,
100J6X,QCHWK,BL LASER,-50306,-21482,ROLLOVER,ROLLOVER,47.173354,26.752044128,21.665132128000003,208.0,,
100K05,QCHWK,SILC,-51333,-33599,ROLLOVER,ROLLOVER,47.919062,28.70390696,26.36001796,213.0,,
100K6V,QCHWK,BL LASER,-51589,-21416,ROLLOVER,ROLLOVER,47.07316,27.072567188,24.712253188,208.0,,
100K6W,QCHWK,BL LASER,-51333,-21449,ROLLOVER,ROLLOVER,46.797215,26.425975892,15.967994892000004,208.0,,
100K6X,QCHWK,BL LASER,-51076,-21482,ROLLOVER,ROLLOVER,46.890839,26.973673815999998,24.861381815999994,207.0,,
100L05,QCHWK,SILC,-52103,-33599,ROLLOVER,ROLLOVER,48.094813,28.727204596,26.596844596,211.0,,
100L6V,QCHWK,BL LASER,-52359,-21416,ROLLOVER,ROLLOVER,46.95654,27.047383972,25.156833971999994,208.0,,
100L6W,QCHWK,BL LASER,-52103,-21449,ROLLOVER,ROLLOVER,47.097798,27.254046868,25.327359868,208.0,,
100L6X,QCHWK,BL LASER,-51846,-21482,ROLLOVER,ROLLOVER,47.022241,26.735605684,23.966301684,208.0,,
100M05,QCHWK,SILC,-52873,-33599,ROLLOVER,ROLLOVER,47.825438,28.700188332000003,27.757376332000007,210.0,,
100M6V,QCHWK,BL LASER,-53129,-21416,ROLLOVER,ROLLOVER,46.662528,27.109432096,25.052986095999998,209.0,,
100M6W,QCHWK,BL LASER,-52873,-21449,ROLLOVER,ROLLOVER,46.933545,27.276194744,25.163902744000005,209.0,,
100M6X,QCHWK,BL LASER,-52616,-21482,ROLLOVER,ROLLOVER,46.756152,27.077665588,24.298506588,209.0,,
100N6V,QCHWK,BL LASER,-53899,-21416,ROLLOVER,ROLLOVER,47.043594,27.32194902,25.372268020000003,209.0,,
100N6W,QCHWK,BL LASER,-53643,-21449,ROLLOVER,ROLLOVER,46.849776,27.278481128,25.438849127999998,208.5,,
100N6X,QCHWK,BL LASER,-53386,-21482,ROLLOVER,ROLLOVER,46.708518,27.201210040000003,25.26466804,208.0,,
102C05,QCHWK,SILC,-23613,-33599,ROLLOVER,ROLLOVER,48.124378,28.574331171999997,27.194606171999997,215.0,,
102D05,QCHWK,SILC,-24383,-33599,ROLLOVER,ROLLOVER,47.907564,28.484261483999997,27.332848484,215.0,,
102E05,QCHWK,SILC,-25153,-33599,ROLLOVER,ROLLOVER,48.149016,28.530120896,26.959863896,213.0,,
102H6V,QCHWK,BL LASER,-27719,-21416,ROLLOVER,ROLLOVER,45.655657,26.978693388,24.856546388,209.0,,
102H6W,QCHWK,BL LASER,-27463,-21449,ROLLOVER,ROLLOVER,45.727929,26.943924328,24.946609328,209.0,,
102H6X,QCHWK,BL LASER,-27206,-21482,ROLLOVER,ROLLOVER,45.410921,26.848749639999998,25.27192164,208.0,,
102I6V,QCHWK,BL LASER,-28489,-21416,ROLLOVER,ROLLOVER,45.727929,26.941999275999997,25.227199276,209.0,,
102I6W,QCHWK,BL LASER,-28233,-21449,ROLLOVER,ROLLOVER,45.82648,27.04025532,25.310672320000002,209.0,,
102I6X,QCHWK,BL LASER,-27976,-21482,ROLLOVER,ROLLOVER,45.566961,26.909930548000002,25.126144548000003,210.0,,
102J05,QCHWK,SILC,-29003,-33599,ROLLOVER,ROLLOVER,48.592499,28.169493839999998,25.883093839999997,215.0,,
102J6V,QCHWK,BL LASER,-29259,-21416,ROLLOVER,ROLLOVER,45.583386,26.910646684,25.161353683999998,209.0,,
102J6W,QCHWK,BL LASER,-29003,-21449,ROLLOVER,ROLLOVER,45.68358,27.207576484,25.459925484,209.0,,
102J6X,QCHWK,BL LASER,-28746,-21482,ROLLOVER,ROLLOVER,45.727929,26.80559716,24.98074816,209.0,,
102K05,QCHWK,SILC,-29773,-33599,ROLLOVER,ROLLOVER,48.52844,28.480529636,25.834415636,214.0,,
102K6V,QCHWK,BL LASER,-30029,-21416,ROLLOVER,ROLLOVER,45.594884,26.900660152,25.333687151999996,208.0,,
102K6W,QCHWK,BL LASER,-29773,-21449,ROLLOVER,ROLLOVER,45.713146,26.108310848000002,15.385883848000002,207.0,,
102K6X,QCHWK,BL LASER,-29516,-21482,ROLLOVER,ROLLOVER,45.512758,26.750677535999998,25.068728536000002,209.0,,
102L05,QCHWK,SILC,-30543,-33599,ROLLOVER,ROLLOVER,48.280418,28.34328654,25.872923540000002,216.0,,
102L6V,QCHWK,BL LASER,-30799,-21416,ROLLOVER,ROLLOVER,45.902037,26.737905252,25.013250252000002,208.0,,
102L6W,QCHWK,BL LASER,-30543,-21449,ROLLOVER,ROLLOVER,45.519328,26.722741436,25.016154436,209.0,,
102L6X,QCHWK,BL LASER,-30286,-21482,ROLLOVER,ROLLOVER,45.570246,26.668255448,24.933745448,208.0,,
102M05,QCHWK,SILC,-31313,-33599,ROLLOVER,ROLLOVER,48.802743,28.570796480000002,26.534061480000005,214.0,,
102M6V,QCHWK,BL LASER,-31569,-21416,ROLLOVER,ROLLOVER,45.821553,26.700435883999997,24.936359883999998,207.0,,
102M6W,QCHWK,BL LASER,-31313,-21449,ROLLOVER,ROLLOVER,45.834693,26.681954152,24.789761151999993,209.0,,
102M6X,QCHWK,BL LASER,-31056,-21482,ROLLOVER,ROLLOVER,45.537395,26.655581648,24.932568647999997,209.0,,
102N6V,QCHWK,BL LASER,-32339,-21416,ROLLOVER,ROLLOVER,46.097498,26.763903164,23.994600163999998,208.0,,
102N6W,QCHWK,BL LASER,-32083,-21449,ROLLOVER,ROLLOVER,45.865901,26.81652324,25.021239239999996,208.0,,
102N6X,QCHWK,BL LASER,-31826,-21482,ROLLOVER,ROLLOVER,45.66387,26.805570824,25.172896824,209.0,,
104C05,QCHWK,SILC,-2053,-33599,ROLLOVER,ROLLOVER,47.743312,28.232310767999998,27.023409767999997,214.0,,
